COMMUNE_ID,DISTRICT_I,Province_I,NAME_VIE,NAME_ENG,DIS_NAME_V,DIS_NAME_E,PRO_NAME_V,PRO_NAME_E
4032911,40329,403,Xã Bài Sơn,Bai Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032913,40329,403,Xã Ngọc Sơn,Ngoc Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032915,40329,403,Xã Bắc Sơn,Bac Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032917,40329,403,Xã Tràng Sơn,Trang Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032919,40329,403,Xã Thượng Sơn,Thuong Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032921,40329,403,Xã Hòa Sơn,Hoa Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032923,40329,403,Xã Đặng Sơn,Dang Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032925,40329,403,Xã Đông Sơn,Dong Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032927,40329,403,Xã Nam Sơn,Nam Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032929,40329,403,Xã Lưu Sơn,Luu Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032931,40329,403,Xã Yên Sơn,Yen Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032933,40329,403,Xã Văn Sơn,Van Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032935,40329,403,Xã Đà Sơn,Da Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032937,40329,403,Xã Lạc Sơn,Lac Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032939,40329,403,Xã Tân Sơn,Tan Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032941,40329,403,Xã Thái Sơn,Thai Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032943,40329,403,Xã Quang Sơn,Quang Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032945,40329,403,Xã Thịnh Sơn,Thinh Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032947,40329,403,Xã Trung Sơn,Trung Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032949,40329,403,Xã Xuân Sơn,Xuan Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032951,40329,403,Xã Minh Sơn,Minh Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032953,40329,403,Xã Thuận Sơn,Thuan Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032955,40329,403,Xã Nhân Sơn,Nhan Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032957,40329,403,Xã Hiến Sơn,Hien Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032959,40329,403,Xã Mỹ Sơn,My Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032961,40329,403,Xã Trù Sơn,Tru Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4032963,40329,403,Xã Đại Sơn,Dai Son,Huyện Đô Lương,Do Luong,Nghệ An,Nghe An
4033101,40331,403,Thị trấn Thanh Chương,Thanh Chuong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033103,40331,403,Xã Cát Văn,Cat Van,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033105,40331,403,Xã Hạnh Lâm,Hanh Lam,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033107,40331,403,Xã Thanh Nho,Thanh Nho,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033108,40331,403,Xã Thanh Đức,Thanh Duc,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033109,40331,403,Xã Thanh Hòa,Thanh Hoa,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033111,40331,403,Xã Phong Thịnh,Phong Thinh,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033113,40331,403,Xã Thanh Mỹ,Thanh My,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033115,40331,403,Xã Thanh Liên,Thanh Lien,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033117,40331,403,Xã Thanh Tiên,Thanh Tien,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033119,40331,403,Xã Thanh Hưng,Thanh Hung,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033121,40331,403,Xã Thanh Phong,Thanh Phong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033123,40331,403,Xã Thanh Văn,Thanh Van,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033125,40331,403,Xã Thanh Tường,Thanh Tuong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033127,40331,403,Xã Thanh Hương,Thanh Huong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033129,40331,403,Xã Thanh Lĩnh,Thanh Linh,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033131,40331,403,Xã Thanh Đồng,Thanh Dong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033133,40331,403,Xã Thanh Thịnh,Thanh Thinh,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033135,40331,403,Xã Đồng Văn,Dong Van,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033137,40331,403,Xã Thanh Ngọc,Thanh Ngoc,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033139,40331,403,Xã Thanh An,Thanh An,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033141,40331,403,Xã Thanh Chi,Thanh Chi,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033143,40331,403,Xã Ngọc Sơn,Ngoc Son,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033145,40331,403,Xã Thanh Khê,Thanh Khe,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033147,40331,403,Xã Xuân Tường,Xuan Tuong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033149,40331,403,Xã Võ Liệt,Vo Liet,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033151,40331,403,Xã Thanh Long,Thanh Long,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033153,40331,403,Xã Thanh Thủy,Thanh Thuy,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033155,40331,403,Xã Thanh Dương,Thanh Duong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033157,40331,403,Xã Thanh Hà,Thanh Ha,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033159,40331,403,Xã Thanh Lương,Thanh Luong,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033161,40331,403,Xã Thanh Khai,Thanh Khai,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033163,40331,403,Xã Thanh Yên,Thanh Yen,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033165,40331,403,Xã Thanh Tùng,Thanh Tung,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033167,40331,403,Xã Thanh Giang,Thanh Giang,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033169,40331,403,Xã Thanh Mai,Thanh Mai,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033171,40331,403,Xã Thanh Xuân,Thanh Xuan,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033173,40331,403,Xã Thanh Lâm,Thanh Lam,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033174,40331,403,Xã Thanh Sơn,Thanh Son,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033175,40331,403,Xã Ngọc Lâm,Ngoc Lam,Huyện Thanh Chương,Thanh Chuong,Nghệ An,Nghe An
4033301,40333,403,Thị trấn Quán Hành,Quan Hanh,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033303,40333,403,Xã Nghi Văn,Nghi Van,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033305,40333,403,Xã Nghi Yên,Nghi Yen,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033307,40333,403,Xã Nghi Kiều,Nghi Kieu,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033309,40333,403,Xã Nghi Lâm,Nghi Lam,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033311,40333,403,Xã Nghi Đồng,Nghi Dong,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033313,40333,403,Xã Nghi Hưng,Nghi Hung,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033315,40333,403,Xã Nghi Tiến,Nghi Tien,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033317,40333,403,Xã Nghi Mỹ,Nghi My,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033319,40333,403,Xã Nghi Phương,Nghi Phuong,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033321,40333,403,Xã Nghi Thuận,Nghi Thuan,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033323,40333,403,Xã Nghi Quang,Nghi Quang,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033325,40333,403,Xã Nghi Thiết,Nghi Thiet,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033327,40333,403,Xã Nghi Xá,Nghi Xa,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033329,40333,403,Xã Nghi Hợp,Nghi Hop,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033331,40333,403,Xã Nghi Khánh,Nghi Khanh,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033333,40333,403,Xã Nghi Long,Nghi Long,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033335,40333,403,Xã Nghi Thịnh,Nghi Thinh,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033337,40333,403,Xã Nghi Công Bắc,Nghi Cong Bac,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033338,40333,403,Xã Nghi Công Nam,Nghi Cong Nam,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033339,40333,403,Xã Nghi Diên,Nghi Dien,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033341,40333,403,Xã Nghi Trung,Nghi Trung,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033343,40333,403,Xã Nghi Trường,Nghi Truong,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033345,40333,403,Xã Nghi Thạch,Nghi Thach,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033347,40333,403,Xã Nghi Vạn,Nghi Van,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033353,40333,403,Xã Nghi Phong,Nghi Phong,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033355,40333,403,Xã Nghi Xuân,Nghi Xuan,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033357,40333,403,Xã Nghi Hoa,Nghi Hoa,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033363,40333,403,Xã Phúc Thọ,Phuc Tho,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033365,40333,403,Xã Nghi Thái,Nghi Thai,Huyện Nghi Lộc,Nghi Loc,Nghệ An,Nghe An
4033501,40335,403,Thị trấn Nam Đàn,Nam Dan,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033503,40335,403,Xã Nam Hưng,Nam Hung,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033505,40335,403,Xã Nam Nghĩa,Nam Nghia,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033507,40335,403,Xã Nam Thái,Nam Thai,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033509,40335,403,Xã Nam Thanh,Nam Thanh,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033511,40335,403,Xã Nam Anh,Nam Anh,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033513,40335,403,Xã Vân Diên,Van Dien,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033515,40335,403,Xã Nam Xuân,Nam Xuan,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033517,40335,403,Xã Xuân Hòa,Xuan Hoa,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033519,40335,403,Xã Nam Lĩnh,Nam Linh,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033521,40335,403,Xã Nam Giang,Nam Giang,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033523,40335,403,Xã Nam Thượng,Nam Thuong,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033525,40335,403,Xã Nam Tân,Nam Tan,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033527,40335,403,Xã Nam Lộc,Nam Loc,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033529,40335,403,Xã Hồng Long,Hong Long,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033531,40335,403,Xã Hùng Tiến,Hung Tien,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033533,40335,403,Xã Kim Liên,Kim Lien,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033535,40335,403,Xã Xuân Lâm,Xuan Lam,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033537,40335,403,Xã Nam Cát,Nam Cat,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033539,40335,403,Xã Khánh Sơn,Khanh Son,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033541,40335,403,Xã Nam Trung,Nam Trung,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033543,40335,403,Xã Nam Phúc,Nam Phuc,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033545,40335,403,Xã Nam Cường,Nam Cuong,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033547,40335,403,Xã Nam Kim,Nam Kim,Huyện Nam Đàn,Nam Dan,Nghệ An,Nghe An
4033701,40337,403,Thị trấn Hưng Nguyên,Hung Nguyen,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033702,40337,403,Xã Hưng Trung,Hung Trung,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033703,40337,403,Xã Hưng Yên Nam,Hung Yen Nam,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033705,40337,403,Xã Hưng Tây,Hung Tay,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033707,40337,403,Xã Hưng Đạo,Hung Dao,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033713,40337,403,Xã Hưng Thông,Hung Thong,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033715,40337,403,Xã Hưng Tân,Hung Tan,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033717,40337,403,Xã Hưng Mỹ,Hung My,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033719,40337,403,Xã Hưng Thịnh,Hung Thinh,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033721,40337,403,Xã Hưng Lĩnh,Hung Linh,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033723,40337,403,Xã Hưng Long,Hung Long,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033725,40337,403,Xã Hưng Xá,Hung Xa,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033727,40337,403,Xã Hưng Tiến,Hung Tien,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033729,40337,403,Xã Hưng Thắng,Hung Thang,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033731,40337,403,Xã Hưng Phú,Hung Phu,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033733,40337,403,Xã Hưng Lợi,Hung Loi,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033735,40337,403,Xã Hưng Xuân,Hung Xuan,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033737,40337,403,Xã Hưng Châu,Hung Chau,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033739,40337,403,Xã Hưng Lam,Hung Lam,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033741,40337,403,Xã Hưng Phúc,Hung Phuc,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033743,40337,403,Xã Hưng Khánh,Hung Khanh,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033745,40337,403,Xã Hưng Nhân,Hung Nhan,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033749,40337,403,Xã Hưng Yên Bắc,Hung Yen Bac,Huyện Hưng Nguyên,Hung Nguyen,Nghệ An,Nghe An
4033805,40338,403,Xã Quỳnh Vinh,Quynh Vinh,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033807,40338,403,Xã Quỳnh Lộc,Quynh Loc,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033809,40338,403,Xã Quỳnh Trang,Quynh Trang,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033811,40338,403,Phường Quỳnh Thiện,Quynh Thien,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033813,40338,403,Phường Quỳnh Dị,Quynh Di,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033815,40338,403,Xã Quỳnh Lập,Quynh Lap,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033817,40338,403,Phường Quỳnh Phương,Quynh Phuong,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033823,40338,403,Phường Quỳnh Xuân,Quynh Xuan,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033867,40338,403,Phường Mai Hùng,Mai Hung,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4033869,40338,403,Xã Quỳnh Liên,Quynh Lien,Thị xã Hoàng Mai,Hoang Mai,Nghệ An,Nghe An
4050101,40501,405,Phường Bắc Hà,Bac Ha,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050103,40501,405,Phường Nam Hà,Nam Ha,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050105,40501,405,Phường Trần Phú,Tran Phu,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050107,40501,405,Phường Tân Giang,Tan Giang,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050109,40501,405,Phường Thạch Linh,Thach Linh,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050111,40501,405,Phường Nguyễn Du,Nguyen Du,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050112,40501,405,Xã Thạch Trung,Thach Trung,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050113,40501,405,Phường Hà Huy Tập,Ha Huy Tap,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050115,40501,405,Phường Thạch Quý,Thach Quy,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050117,40501,405,Phường Đại Nài,Dai Nai,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050119,40501,405,Phường Văn Yên,Van Yen,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050121,40501,405,Xã Thạch Hạ,Thach Ha,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050123,40501,405,Xã Thạch Môn,Thach Mon,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050125,40501,405,Xã Thạch Đồng,Thach Dong,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050127,40501,405,Xã Thạch Hưng,Thach Hung,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050129,40501,405,Xã Thạch Bình,Thach Binh,Thành phố Hà Tĩnh,Ha Tinh,Hà Tĩnh,Ha Tinh
4050301,40503,405,Phường Bắc Hồng,Bac Hong,Thị xã Hồng Lĩnh,Hong Linh,Hà Tĩnh,Ha Tinh
4050303,40503,405,Phường Nam Hồng,Nam Hong,Thị xã Hồng Lĩnh,Hong Linh,Hà Tĩnh,Ha Tinh
4050305,40503,405,Phường Trung Lương,Trung Luong,Thị xã Hồng Lĩnh,Hong Linh,Hà Tĩnh,Ha Tinh
4050307,40503,405,Phường Đức Thuận,Duc Thuan,Thị xã Hồng Lĩnh,Hong Linh,Hà Tĩnh,Ha Tinh
4050309,40503,405,Xã Thuận Lộc,Thuan Loc,Thị xã Hồng Lĩnh,Hong Linh,Hà Tĩnh,Ha Tinh
4050311,40503,405,Phường Đậu Liêu,Dau Lieu,Thị xã Hồng Lĩnh,Hong Linh,Hà Tĩnh,Ha Tinh
4050501,40505,405,Thị trấn Nghi Xuân,Nghi Xuan,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050503,40505,405,Thị trấn Xuân An,Xuan An,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050505,40505,405,Xã Xuân Hội,Xuan Hoi,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050507,40505,405,Xã Xuân Trường,Xuan Truong,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050509,40505,405,Xã Xuân Đan,Xuan Dan,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050511,40505,405,Xã Xuân Phổ,Xuan Pho,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050513,40505,405,Xã Xuân Hải,Xuan Hai,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050515,40505,405,Xã Xuân Yên,Xuan Yen,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050517,40505,405,Xã Tiên Điền,Tien Dien,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050519,40505,405,Xã Xuân Giang,Xuan Giang,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050521,40505,405,Xã Xuân Mỹ,Xuan My,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050523,40505,405,Xã Xuân Thành,Xuan Thanh,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050525,40505,405,Xã Xuân Hồng,Xuan Hong,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050527,40505,405,Xã Xuân Viên,Xuan Vien,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050529,40505,405,Xã Xuân Lam,Xuan Lam,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050531,40505,405,Xã Xuân Lĩnh,Xuan Linh,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050533,40505,405,Xã Xuân Liên,Xuan Lien,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050535,40505,405,Xã Cổ Đạm,Co Dam,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050537,40505,405,Xã Cương Gián,Cuong Gian,Huyện Nghi Xuân,Nghi Xuan,Hà Tĩnh,Ha Tinh
4050701,40507,405,Thị trấn Đức Thọ,Duc Tho,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050703,40507,405,Xã Đức Tùng,Duc Tung,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050705,40507,405,Xã Đức Quang,Duc Quang,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050707,40507,405,Xã Đức Châu,Duc Chau,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050709,40507,405,Xã Trường Sơn,Truong Son,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050711,40507,405,Xã Liên Minh,Lien Minh,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050713,40507,405,Xã Đức La,Duc La,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050715,40507,405,Xã Đức Vĩnh,Duc Vinh,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050717,40507,405,Xã Tùng Ảnh,Tung Anh,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050719,40507,405,Xã Đức Yên,Duc Yen,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050721,40507,405,Xã Đức Nhân,Duc Nhan,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050723,40507,405,Xã Bùi Xá,Bui Xa,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050725,40507,405,Xã Yên Hồ,Yen Ho,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050727,40507,405,Xã Trung Lễ,Trung Le,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050729,40507,405,Xã Đức Thủy,Duc Thuy,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050731,40507,405,Xã Đức Thịnh,Duc Thinh,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050733,40507,405,Xã Thái Yên,Thai Yen,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050735,40507,405,Xã Đức Hòa,Duc Hoa,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050737,40507,405,Xã Đức Lạc,Duc Lac,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050739,40507,405,Xã Đức Long,Duc Long,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050741,40507,405,Xã Đức Lâm,Duc Lam,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050743,40507,405,Xã Đức Thanh,Duc Thanh,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050747,40507,405,Xã Đức Lập,Duc Lap,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050749,40507,405,Xã Đức Dũng,Duc Dung,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
4050751,40507,405,Xã Đức An,Duc An,Huyện Đức Thọ,Duc Tho,Hà Tĩnh,Ha Tinh
